timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1778084400000,81688.98,81698.32,81527.66,81596.64,96.80931,1778084699999,7898122.9879414,10580,37.34871,3046678.3758247,0
1778084700000,81596.64,81629.73,81510.79,81510.79,54.33135,1778084999999,4432338.0977875,9076,20.50047,1672539.3609937,0
1778085000000,81510.79,81567.41,81431.16,81567.4,46.51799,1778085299999,3790753.5949042,8796,23.37066,1904708.8984107,0
1778085300000,81567.39,81648.27,81480.04,81648.27,37.54707,1778085599999,3062195.063823,8584,21.81101,1778707.2999477,0
1778085600000,81648.26,81699.5,81611.85,81685.52,34.00081,1778085899999,2776970.2815387,8262,20.16245,1646737.3949263,0
1778085900000,81685.52,81692.35,81629.81,81679.99,84.47418,1778086199999,6897962.3949704,9363,33.95355,2772348.11499,0
1778086200000,81680.0,81907.51,81673.29,81675.0,360.27877,1778086499999,29459526.9561868,13888,304.9662,24939829.0781087,0
1778086500000,81674.99,81714.7,81577.89,81630.94,59.62658,1778086799999,4867957.1618311,11490,32.26812,2634270.6993046,0
1778086800000,81630.94,81651.33,81539.37,81633.36,31.01443,1778087099999,2530464.6218901,9966,16.70784,1363320.0216632,0
1778087100000,81633.37,81695.72,81581.46,81633.42,35.07717,1778087399999,2864222.1907891,9235,16.40748,1339682.205489,0
1778087400000,81633.42,81709.32,81630.2,81675.86,38.87383,1778087699999,3175006.3068147,9881,28.15588,2299525.2404326,0
1778087700000,81675.86,81675.86,81405.0,81496.0,112.93694,1778087999999,9202713.6802756,16894,38.25849,3117080.774297,0
1778088000000,81496.0,81553.4,81493.59,81504.68,16.53999,1778088299999,1348408.0754687,7068,7.74718,631563.1341721,0
1778088300000,81504.68,81516.78,81473.49,81474.4,22.0146,1778088599999,1794168.3081533,5630,15.49573,1262896.6529639,0
1778088600000,81474.4,81504.48,81473.8,81481.32,12.69855,1778088899999,1034825.7797703,6021,8.1011,660158.4334089,0
1778088900000,81481.32,81511.54,81469.33,81497.49,28.34724,1778089199999,2310068.9984907,7309,19.27768,1571024.9009039,0
1778089200000,81497.48,81550.0,81461.18,81544.02,30.2202,1778089499999,2463268.960592,5106,19.13883,1560195.7483927,0
1778089500000,81544.01,81550.0,81394.0,81445.0,48.65292,1778089799999,3962924.5606358,10935,17.36459,1414250.4599066,0
1778089800000,81444.99,81455.58,81399.64,81450.0,25.40764,1778090099999,2069036.1680257,6807,10.85963,884351.8715787,0
1778090100000,81449.99,81500.0,81427.6,81452.63,15.60886,1778090399999,1271645.4806411,5876,6.28095,511671.0288637,0
1778090400000,81452.63,81498.75,81413.31,81434.73,26.17273,1778090699999,2132094.9128972,6660,11.1105,905023.3457444,0
1778090700000,81434.73,81474.6,81398.27,81440.01,33.78892,1778090999999,2751694.4653021,6288,15.30956,1246682.1701979,0
1778091000000,81440.01,81480.02,81271.06,81480.01,97.41683,1778091299999,7926231.4797113,15485,26.47628,2154674.3957735,0
1778091300000,81480.01,81559.17,81477.35,81502.01,59.23808,1778091599999,4829614.9663689,8495,46.1707,3764346.3546058,0
1778091600000,81502.01,81516.0,81476.99,81480.04,26.17358,1778091899999,2132901.8868879,5538,8.18766,667200.0780558,0
1778091900000,81480.05,81518.97,81459.85,81469.33,22.13639,1778092199999,1804234.2514149,4848,11.40601,929698.2401178,0
1778092200000,81469.33,81515.99,81350.0,81357.62,50.57027,1778092499999,4117707.8459597,12474,17.9973,1465494.3720206,0
1778092500000,81357.62,81376.7,81296.0,81321.06,43.10188,1778092799999,3505348.2450819,8818,17.82271,1449305.3537644,0
1778092800000,81321.06,81405.71,81321.05,81382.44,28.65861,1778093099999,2331688.3360117,6304,18.63473,1516034.2744554,0
1778093100000,81382.45,81429.04,81353.36,81353.37,28.6123,1778093399999,2328794.4938721,6406,15.14636,1232814.2931013,0
1778093400000,81353.36,81411.58,81293.69,81409.34,22.0752,1778093699999,1795985.3131303,6755,9.67688,787290.4446732,0
