timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1769431800000,2900.36,2902.52,2900.36,2901.61,272.0082,1769432099999,789203.462461,5878,153.7185,446005.248896,0
1769432100000,2901.62,2902.7,2901.23,2902.69,169.8473,1769432399999,492885.790512,4201,82.8739,240494.627013,0
1769432400000,2902.69,2905.41,2897.82,2898.56,869.3831,1769432699999,2523446.248683,18629,242.4074,703502.128113,0
1769432700000,2898.55,2904.88,2897.04,2901.71,543.9932,1769432999999,1578422.381779,17264,225.3451,653859.006917,0
1769433000000,2901.71,2907.46,2901.71,2906.7,494.9748,1769433299999,1438140.344248,12330,267.2698,776464.058983,0
1769433300000,2906.71,2909.25,2903.28,2907.63,846.3358,1769433599999,2460121.467604,14548,483.3405,1404975.752494,0
1769433600000,2907.62,2909.35,2906.64,2908.0,209.7473,1769433899999,609909.461435,8741,98.4395,286244.545013,0
1769433900000,2908.0,2909.02,2905.39,2905.9,477.9531,1769434199999,1389430.909295,7766,160.985,468074.883031,0
1769434200000,2905.89,2910.87,2904.13,2910.11,668.4512,1769434499999,1944062.235766,16601,416.1734,1210356.8782,0
1769434500000,2910.12,2911.3,2904.66,2905.66,789.9167,1769434799999,2297156.419205,18677,533.7859,1552435.436559,0
1769434800000,2905.66,2910.0,2905.66,2906.91,570.64,1769435099999,1659335.520236,9307,284.3503,826850.953409,0
1769435100000,2906.91,2909.11,2906.31,2907.34,425.7257,1769435399999,1237827.19367,7849,284.363,826781.224429,0
1769435400000,2907.35,2909.85,2905.25,2909.24,756.0012,1769435699999,2197930.109269,10752,454.7458,1322110.738876,0
1769435700000,2909.24,2910.31,2908.36,2909.67,518.3494,1769435999999,1508199.097338,5510,268.6141,781584.922012,0
1769436000000,2909.66,2915.52,2908.95,2911.04,1287.9693,1769436299999,3751196.504168,21513,723.1918,2105991.303085,0
1769436300000,2911.05,2913.73,2904.45,2904.46,925.6132,1769436599999,2692442.082572,16677,440.1008,1280695.787547,0
1769436600000,2904.46,2905.36,2881.77,2885.84,11124.4893,1769436899999,32150549.171645,65094,4908.6851,14176791.852563,0
1769436900000,2885.84,2893.09,2884.66,2884.84,3212.1406,1769437199999,9279035.081999,30217,2007.0601,5797949.455685,0
1769437200000,2884.83,2888.64,2882.96,2887.04,1510.3116,1769437499999,4358778.169173,21892,820.2002,2367387.649949,0
1769437500000,2887.04,2890.61,2885.57,2886.99,1829.8887,1769437799999,5285008.129507,21424,853.6947,2465223.171262,0
1769437800000,2886.99,2909.88,2875.77,2902.19,19394.3295,1769438099999,55987870.193275,98742,6631.4177,19152046.503173,0
1769438100000,2902.2,2931.94,2901.76,2916.94,9273.5106,1769438399999,27080737.903143,90722,4896.327,14296985.593277,0
1769438400000,2916.95,2934.7,2913.56,2917.94,4373.7801,1769438699999,12779831.369984,72571,1973.8364,5768574.993723,0
1769438700000,2917.95,2924.25,2914.44,2917.96,1805.6649,1769438999999,5272372.208,50170,915.6287,2673591.617228,0
1769439000000,2917.96,2918.62,2908.82,2910.01,2437.5169,1769439299999,7103608.367229,47947,857.2098,2497672.200337,0
1769439300000,2910.01,2928.92,2909.94,2922.74,2369.9252,1769439599999,6922541.640465,45014,1360.3154,3972835.423933,0
1769439600000,2922.75,2926.32,2913.84,2920.57,1300.249,1769439899999,3795233.65344,39580,742.1215,2166130.309962,0
1769439900000,2920.57,2922.13,2916.83,2919.82,964.2655,1769440199999,2815387.545811,39532,639.7102,1867814.084255,0
1769440200000,2919.82,2950.0,2917.3,2944.91,11292.7846,1769440499999,33195869.920844,88569,6047.5549,17772868.825632,0
1769440500000,2944.91,2951.21,2937.72,2941.72,3197.1084,1769440799999,9415830.76832,58811,1646.2625,4850619.562478,0
1769440800000,2941.72,2942.06,2929.08,2930.67,2605.16,1769441099999,7647759.786753,46675,938.4101,2754953.694334,0
1769441100000,2930.67,2930.67,2917.79,2922.42,3617.8246,1769441399999,10577829.848834,42956,2083.1505,6090602.735749,0
1769441400000,2922.42,2922.99,2910.33,2915.21,2593.2262,1769441699999,7563918.254213,52047,1244.4218,3630077.683471,0
1769441700000,2915.21,2917.34,2907.83,2912.4,1668.2294,1769441999999,4860040.871059,33594,775.3367,2258839.353141,0
1769442000000,2912.4,2912.61,2888.16,2892.93,6245.1186,1769442299999,18088404.446105,68914,2572.4185,7449599.75106,0
1769442300000,2892.93,2901.55,2887.69,2901.18,3118.3273,1769442599999,9026005.055625,48653,1669.0749,4832285.413007,0
1769442600000,2901.19,2908.76,2900.11,2903.27,2458.7711,1769442899999,7140812.882489,45854,1525.2004,4429089.067993,0
1769442900000,2903.27,2907.1,2898.42,2899.32,1079.1298,1769443199999,3132497.289817,21252,672.4783,1952174.200381,0
1769443200000,2899.32,2908.72,2897.18,2903.45,1817.1068,1769443499999,5273086.121534,40130,908.5441,2637183.15703,0
1769443500000,2903.46,2905.22,2891.64,2897.26,1696.7997,1769443799999,4914898.045274,36904,564.5014,1635150.378597,0
1769443800000,2897.26,2902.2,2895.0,2901.24,1079.1743,1769444099999,3129219.769035,26063,673.1501,1951983.42206,0
1769444100000,2901.23,2901.59,2893.13,2896.3,1257.1578,1769444399999,3640294.069442,31447,698.9796,2023795.100718,0
1769444400000,2896.29,2916.66,2895.24,2911.93,3039.9363,1769444699999,8838657.938187,48196,1806.6225,5253151.003076,0
