global_step,week_index,timestamp,equity,risk_peak_equity,drawdown_pct,cooldown_active
1856,1,1770990900.0,10012.76262826285,10013.726529365516,-9.625798146573138e-05,False
1857,1,1770991200.0,10011.95435406461,10013.726529365516,-0.00017697460537886993,False
1858,1,1770991500.0,10011.628802833868,10013.726529365516,-0.00020948510282331893,False
1859,1,1770991800.0,10011.197070167449,10013.726529365516,-0.00025259918878847324,False
1860,1,1770992100.0,10012.334443349488,10013.726529365516,-0.00013901777844106702,False
1861,1,1770992400.0,10011.981738883402,10013.726529365516,-0.00017423987733218506,False
1862,1,1770992700.0,10012.876669455829,10013.726529365516,-8.486949460774688e-05,False
1863,1,1770993000.0,10014.9173604108,10014.9173604108,0.0,False
1864,1,1770993300.0,10013.982561172135,10014.9173604108,-9.334068420374513e-05,False
1865,1,1770993600.0,10014.174750625722,10014.9173604108,-7.415036573481983e-05,False
1866,1,1770993900.0,10016.303912829875,10016.303912829875,0.0,False
1867,1,1770994200.0,10015.23059651989,10016.303912829875,-0.00010715692328485214,False
1868,1,1770994500.0,10015.312705199649,10016.303912829875,-9.895942044615504e-05,False
1869,1,1770994800.0,10015.688387608021,10016.303912829875,-6.145233084088912e-05,False
1870,1,1770995100.0,10017.829294115169,10017.829294115169,0.0,False
1871,1,1770995400.0,10018.457231335158,10018.457231335158,0.0,False
1872,1,1770995700.0,10018.142460604213,10018.457231335158,-3.1419082167747506e-05,False
1873,1,1770996000.0,10018.405383729441,10018.457231335158,-5.175208569505495e-06,False
1874,1,1770996300.0,10020.913383701536,10020.913383701536,0.0,False
1875,1,1770996600.0,10021.577296033853,10021.577296033853,0.0,False
1876,1,1770996900.0,10021.186538339969,10021.577296033853,-3.899163598112339e-05,False
1877,1,1770997200.0,10020.471671785774,10021.577296033853,-0.00011032437463877083,False
1878,1,1770997500.0,10019.79800384439,10021.577296033853,-0.00017754612242202138,False
1879,1,1770997800.0,10020.200252233677,10021.577296033853,-0.0001374078909435394,False
1880,1,1770998100.0,10020.39992534797,10021.577296033853,-0.00011748357080956521,False
1881,1,1770998400.0,10020.508807172351,10021.577296033853,-0.00010661883154105195,False
1882,1,1770998700.0,10021.898177802075,10021.898177802075,0.0,False
1883,1,1770999000.0,10021.879553731575,10021.898177802075,-1.8583376292841595e-06,False
1884,1,1770999300.0,10021.685624203044,10021.898177802075,-2.1208916241195905e-05,False
1885,1,1770999600.0,10021.659705211292,10021.898177802075,-2.3795152031319424e-05,False
1886,1,1770999900.0,10022.395546231557,10022.395546231557,0.0,False
1887,1,1771000200.0,10022.911735346952,10022.911735346952,0.0,False
1888,1,1771000500.0,10023.052222690536,10023.052222690536,0.0,False
1889,1,1771000800.0,10023.003437846633,10023.052222690536,-4.8672642642753636e-06,False
1890,1,1771001100.0,10022.611559228311,10023.052222690536,-4.396499713201442e-05,False
1891,1,1771001400.0,10023.033454951108,10023.052222690536,-1.8724575120312122e-06,False
1892,1,1771001700.0,10022.592722149655,10023.052222690536,-4.5844372619425024e-05,False
1893,1,1771002000.0,10022.185059967898,10023.052222690536,-8.651683173659869e-05,False
1894,1,1771002300.0,10021.663326484004,10023.052222690536,-0.00013857018557559238,False
