timestamp,trading_pair,direction,trigger_price,old_lower,old_upper,new_lower,new_upper,move_threshold
1769698800.0,SOL-USDT,down,119.63,120.7654,125.69460000000001,117.2374,122.0226,0.005
1769699100.0,ETH-USDT,down,2830.94,2860.3162,2977.0638,2774.3212,2887.5588000000002,0.005
1769699100.0,ADA-USDT,down,0.3349,0.336728,0.350472,0.328202,0.34159799999999996,0.005
1769699100.0,AVAX-USDT,down,10.98,11.0642,11.515799999999999,10.7604,11.1996,0.005
1769699400.0,BTC-USDT,down,85338.76,86088.83499999999,89602.66500000001,83631.98479999999,87045.5352,0.005
1769699400.0,BNB-USDT,down,866.56,873.2976,908.9424,849.2288,883.8911999999999,0.005
1769699400.0,XRP-USDT,down,1.8066,1.8184879999999999,1.892712,1.770468,1.842732,0.005
1769699400.0,DOGE-USDT,down,0.11618,0.1169532,0.12172680000000001,0.1138564,0.11850360000000001,0.005
1769699400.0,LINK-USDT,down,11.01,11.1034,11.5566,10.7898,11.2302,0.005
1769701200.0,SOL-USDT,down,116.59,117.2374,122.0226,114.2582,118.9218,0.005
1769706900.0,SOL-USDT,up,119.82,114.2582,118.9218,117.4236,122.2164,0.005
1769711400.0,SOL-USDT,down,116.7,117.4236,122.2164,114.366,119.034,0.005
1769736900.0,BTC-USDT,down,82885.07,83631.98479999999,87045.5352,81227.3686,84542.77140000001,0.005
1769737200.0,ETH-USDT,down,2725.25,2774.3212,2887.5588000000002,2670.745,2779.755,0.005
1769737200.0,BNB-USDT,down,844.36,849.2288,883.8911999999999,827.4728,861.2472,0.005
1769737200.0,XRP-USDT,down,1.7441,1.770468,1.842732,1.709218,1.778982,0.005
1769737200.0,ADA-USDT,down,0.3232,0.328202,0.34159799999999996,0.31673599999999996,0.329664,0.005
